name,distance,address,zip_code,city,store_id,phone,latitude,longitude
Tampa Neighborhood Market,7.73,8885 N Florida Ave,33604,Tampa,5221,813-932-0562,28.032076,-82.457679
Tampa Supercenter,8.26,6192 Gunn Hwy,33625,Tampa,5036,813-968-6477,28.0617993,-82.5521633
Tampa Store,10.05,14941 N Dale Mabry Hwy,33618,Tampa,1501,813-968-3544,28.085837,-82.502642
Tampa Supercenter,10.81,2701 E Fletcher Ave,33612,Tampa,2627,813-558-0994,28.068243,-82.428195
Oldsmar Supercenter,10.94,3801 Tampa Rd,34677,Oldsmar,2796,813-854-3261,28.043587,-82.673579
Tampa Supercenter,11.31,15302 N. Nebraska Ave.,33613,Tampa,3197,813-371-6612,28.0903026,-82.4532362
Pinellas Park Supercenter,11.4,8001 Us Highway 19 N,33781,Pinellas Park,1390,727-576-1770,27.845075,-82.68483
Pinellas Park Neighborhood Market,11.73,6900 Us Highway 19 N,33781,Pinellas Park,4669,727-527-2063,27.834467,-82.682197
Largo Supercenter,11.96,2677 Roosevelt Boulevard,33760,Largo,3372,727-431-5917,27.912974,-82.727723
Clearwater Supercenter,12.37,23106 Us Highway 19 N,33765,Clearwater,2081,727-724-7777,27.982801,-82.732518
Brandon Supercenter,12.84,11110 Causeway Blvd,33511,Brandon,2387,813-661-4426,27.925393,-82.325385
Gibsonton Supercenter,12.86,9205 Gibsonton Dr,33534,Gibsonton,5300,813-672-0739,27.847235,-82.354334
Clearwater Neighborhood Market,13.08,2171 Gulf To Bay Blvd. Building #10,33765,Clearwater,5670,727-431-4900,27.959261,-82.748295
Palm Harbor Neighborhood Market,13.21,3400 East Lake Rd,34685,Palm Harbor,3414,727-431-1417,28.0600454,-82.7062003
Riverview Neighborhood Market,13.6,10863 Bloomingdale Ave,33578,Riverview,5622,813-261-3596,27.891813,-82.319775
Pinellas Park Neighborhood Market,13.9,7500 66th St,33781,Pinellas Park,3013,727-202-3101,27.839946,-82.730111
Dunedin Neighborhood Market,14.2,2102 Main St,34698,Dunedin,5876,727-431-0152,28.020537,-82.750482
Largo Neighborhood Market,14.43,9020 Ulmerton Road,33771,Largo,4141,727-431-5016,27.893098,-82.764218
Seffner Store,14.52,11720 E Dr Martin Luther King Jr Blvd,33584,Seffner,925,813-681-6654,27.984095,-82.301322
St Petersburg Supercenter,14.66,201 34th St N,33713,St Petersburg,4690,727-803-4961,27.772752,-82.677643
Clearwater Neighborhood Market,14.89,1803 N Highland Ave,33755,Clearwater,4667,727-441-4320,27.9870445,-82.7736996
Largo Supercenter,15.37,990 Missouri Ave N,33770,Largo,1712,727-587-7822,27.926481,-82.785842
Riverview Neighborhood Market,15.97,10327 Big Bend Road,33578,Riverview,6968,813-498-4099,27.7906233,-82.338427
Brandon Neighborhood Market,16.2,901 Lithia Pinecrest Rd,33511,Brandon,5826,813-261-0267,27.925454,-82.270175
Palm Harbor Supercenter,16.38,35404 Us Highway 19 N,34684,Palm Harbor,1513,727-784-8797,28.095288,-82.740782
Brandon Supercenter,16.47,1208 E Brandon Blvd,33511,Brandon,3463,813-651-9040,27.940627,-82.265018
Lutz Supercenter,16.88,1575 Land O Lakes Blvd,33549,Lutz,988,813-949-4238,28.180178,-82.467126
St Petersburg Supercenter,16.91,3501 34th St S,33711,St Petersburg,5218,727-906-4647,27.736252,-82.682331
St Petersburg Supercenter,17.44,10237 Bay Pines Blvd,33708,St Petersburg,1536,727-347-1188,27.8158476,-82.7813795
Pasadena Neighborhood Market,17.71,6850 Gulfport Blvd S,33707,Pasadena,3161,727-202-3106,27.7572296,-82.734284
Valrico Supercenter,17.8,2140 Bloomingdale Avenue,33596,Valrico,941,813-681-8136,27.896262,-82.248155
Tampa Supercenter,18.24,19910 Bruce B Downs Blvd,33647,Tampa,2740,813-994-6543,28.155373,-82.356616
Largo Neighborhood Market,18.52,13817 Walsingham Rd,33774,Largo,5831,727-593-9294,27.881763,-82.830042
Tarpon Springs Supercenter,18.99,41232 Us Hwy 19 N,34689,Tarpon Springs,3415,727-940-9289,28.147248,-82.743512
New Port Richey Supercenter,20.01,8745 State Road 54,34655,New Port Richey,994,727-376-3811,28.207804,-82.668333
Wimauma Supercenter,20.02,4928 State Road 674,33598,Wimauma,1203,813-633-1467,27.715137,-82.332629
Wesley Chapel Supercenter,23.25,28500 State Road 54,33543,Wesley Chapel,3418,813-262-2180,28.234793,-82.344173
New Port Richey Neighborhood Market,25.06,8745 Little Road,34654,New Port Richey,2391,727-264-5342,28.2836888,-82.6767893
Plant City Supercenter,25.55,2602 James L Redman Pkwy,33566,Plant City,547,813-752-1188,27.985901,-82.118861
Port Richey Supercenter,26.03,8701 Us Highway 19,34668,Port Richey,1085,727-846-9504,28.283389,-82.718394
Palmetto Supercenter,29.02,508 10th St E,34221,Palmetto,3370,941-723-2199,27.523773,-82.559178
Fort Myers Supercenter,2.94,4770 Colonial Blvd,33966,Fort Myers,5034,239-274-2920,26.610823,-81.814048
Fort Myers Neighborhood Market,4.01,9131 College Pkwy Ste 101,33919,Fort Myers,5321,239-267-2860,26.555041,-81.906145
Fort Myers Supercenter,4.76,14821 Ben C Pratt/6 Mile Cypress Pkwy,33912,Fort Myers,987,239-437-1880,26.525299,-81.868597
Cape Coral Supercenter,5.27,1619 Del Prado Blvd S,33990,Cape Coral,819,239-772-9220,26.62088,-81.937051
North Fort Myers Supercenter,6.47,545 Pine Island Rd,33903,North Fort Myers,623,239-997-9991,26.679553,-81.898523
Cape Coral Neighborhood Market,6.98,2020 Ne Pine Island Road,33909,Cape Coral,6941,239-800-6068,26.671878,-81.928813
Cape Coral Neighborhood Market,8.37,3920 Skyline Blvd,33914,Cape Coral,5451,239-540-2245,26.578921,-81.991899
Fort Myers Beach Supercenter,8.69,17105 San Carlos Blvd,33931,Fort Myers Beach,4063,239-340-7074,26.491939,-81.940449
Cape Coral Neighborhood Market,8.76,505 Sw Pine Island Rd,33991,Cape Coral,5453,239-458-7530,26.649591,-81.984658
Estero Supercenter,10.16,19975 S. Tamiami Trail,33928,Estero,5347,239-590-9501,26.450929,-81.816809
Lehigh Acres Supercenter,11.85,2523 Lee Blvd,33971,Lehigh Acres,2237,239-368-5700,26.614759,-81.667127
Naples Supercenter,22.3,11225 Tamiami Trl N,34110,Naples,1957,239-591-4311,26.274446,-81.803347
Punta Gorda Supercenter,22.84,5001 Taylor Rd,33950,Punta Gorda,778,941-637-3800,26.893357,-82.013378
Naples Supercenter,23.34,5420 Juliet Blvd,34109,Naples,5391,239-254-8310,26.270825,-81.745551
Labelle Supercenter,26.24,1951 W Hickpochee Ave,33935,Labelle,6190,863-302-6012,26.739973,-81.465424
Naples Neighborhood Market,27.27,5010 Airport Pulling Rd N,34105,Naples,4354,239-213-1183,26.207268,-81.766528
Port Charlotte Supercenter,32.04,375 Kings Hwy,33983,Port Charlotte,3349,941-625-1201,27.02493,-82.047909
Naples Supercenter,32.43,9885 Collier Blvd,34114,Naples,5055,239-455-1131,26.148953,-81.689142
Port Charlotte Neighborhood Market,32.72,2150 Tamiami Trail,33948,Port Charlotte,6937,941-249-6124,27.0022316,-82.1253186
Naples Store,32.88,3451 Tamiami Trl E,34112,Naples,1119,239-793-5517,26.125185,-81.762659
Port Charlotte Supercenter,33.86,19100 Murdock Cir,33948,Port Charlotte,721,941-625-2399,27.013882,-82.139704
Englewood Supercenter,36.45,2931 S Mccall Rd,34224,Englewood,1874,941-475-9220,26.932272,-82.310316
North Port Supercenter,37.69,17000 Tamiami Trl,34287,North Port,3387,941-423-5266,27.034649,-82.217003
Naples Supercenter,38.36,6650 Collier Blvd,34114,Naples,3417,239-417-1252,26.057251,-81.696975
North Port Neighborhood Market,39.28,1100 S Main St,34287,North Port,7221,941-240-3079,27.069375,-82.206053
Arcadia Supercenter,42.4,2725 Se Highway 70,34266,Arcadia,811,863-993-1677,27.206591,-81.829165
Venice Supercenter,45.68,4150 Tamiami Trl S,34293,Venice,769,941-497-2523,27.047596,-82.395816
Coffeyville Supercenter,8.09,1863 Cr 5300,67337,Coffeyville,42,620-251-4113,37.042359,-95.579038
Independence Supercenter,9.3,121 Peter Pan Rd,67301,Independence,2893,620-331-5805,37.222679,-95.74349
Bartlesville Supercenter,27.0,4000 Se Green Country Rd,74006,Bartlesville,41,918-335-6600,36.740695,-95.931584
Parsons Supercenter,31.81,3201 No 16th St,67357,Parsons,368,620-421-0375,37.372299,-95.25583
Chanute Supercenter,41.5,2700 S Santa Fe Ave,66720,Chanute,111,620-431-3077,37.65365,-95.450998
Vinita Supercenter,44.77,268 S 7th St,74301,Vinita,50,918-256-7505,36.631855,-95.140418
Miami Supercenter,47.7,2415 N Main St,74354,Miami,28,918-542-6654,36.904509,-94.880384
Oxford Supercenter,4.12,92 Plaza Ln,36203,Oxford,809,256-835-4701,33.599042,-85.832144
Anniston Supercenter,4.27,5560 Mcclellan Blvd,36206,Anniston,329,256-820-3326,33.720093,-85.820134
Jacksonville Supercenter,9.64,1625 Pelham Rd S,36265,Jacksonville,300,256-435-8100,33.78822,-85.765028
Talladega Supercenter,21.08,214 Haynes St,35160,Talladega,432,256-761-1681,33.438556,-86.080265
Pell City Supercenter,26.14,165 Vaughan Ln,35125,Pell City,5113,205-338-5300,33.6094159,-86.277122
Gadsden Supercenter,26.15,340 E Meighan Blvd,35903,Gadsden,301,256-547-2637,34.012769,-85.987031
Attalla Supercenter,27.77,973 Gilbert Ferry Rd Se,35954,Attalla,316,256-538-3811,33.993612,-86.093629
Centre Supercenter,35.46,1950 W Main St,35960,Centre,5126,256-927-9900,34.162885,-85.712618
Springville Supercenter,35.84,160 Springville Station Blvd,35146,Springville,3386,205-467-6656,33.7797315,-86.4329463
Bremen Supercenter,38.28,404 Hwy 27 No. Bypas,30110,Bremen,856,770-537-5531,33.70787,-85.163517
Leeds Supercenter,40.37,8551 Whitfield Ave,35094,Leeds,562,205-699-0701,33.562105,-86.518619
Oneonta Supercenter,41.64,2453 2nd Ave E,35121,Oneonta,315,205-625-6474,33.971218,-86.446599
Boaz Supercenter,42.76,1972 Hwy 431,35957,Boaz,298,256-593-0195,34.214766,-86.153387
Cedartown Supercenter,43.03,1585 Rome Hwy,30125,Cedartown,727,770-748-1636,34.0463802,-85.239825
Roanoke Supercenter,43.29,4180 Us Hwy 431,36274,Roanoke,863,334-863-2147,33.164864,-85.364371
Carrollton Supercenter,43.85,1735 S Highway 27,30117,Carrollton,722,770-834-3513,33.5432197,-85.0772931
Trussville Supercenter,46.18,5919 Trussville Crossings Pkwy,35235,Trussville,2713,205-661-1957,33.638953,-86.629165
Birmingham Neighborhood Market,49.37,1916 Center Point Pkwy,35215,Birmingham,5100,205-520-0269,33.637368,-86.684495
Lexington Neighborhood Market,29.97,4230 Saron Dr,40515,Lexington,4413,859-272-1272,37.966733,-84.500725
Lexington Supercenter,30.23,2350 Grey Lag Way Road,40509,Lexington,3894,859-263-0999,38.037703,-84.422031
Nicholasville Supercenter,30.35,1024 N Main St,40356,Nicholasville,1210,859-885-3299,37.899113,-84.561954
Lexington Supercenter,31.81,4051 Nicholasville Rd,40503,Lexington,2628,859-971-0572,37.979363,-84.531084
Stanford Supercenter,33.69,1283 Us Highway 27 N,40484,Stanford,825,606-365-2153,37.549096,-84.648138
Lexington Supercenter,34.0,500 W New Circle Rd,40511,Lexington,2783,859-381-9370,38.069978,-84.480507
Lexington Neighborhood Market,34.64,3735 Palomar Centre Dr,40513,Lexington,4607,859-224-0840,38.004763,-84.571831
Paris Supercenter,36.02,305 Letton Dr,40361,Paris,493,859-987-2817,38.196993,-84.278012
Danville Supercenter,39.19,100 Walton Ave,40422,Danville,692,859-236-9572,37.614603,-84.77169
London Supercenter,40.76,1851 Highway 192 W,40741,London,1113,606-878-6119,37.11412,-84.091669
Harrodsburg Supercenter,42.73,591 Joseph Dr,40330,Harrodsburg,519,859-734-5721,37.74252,-84.844408
Georgetown Supercenter,44.64,112 Osbourne Way,40324,Georgetown,571,502-867-0547,38.230487,-84.538624
Georgetown Pharmacy,46.16,1001 Cherry Blossom Way Gate 7,40324,Georgetown,7259,502-570-4608,38.261167,-84.531226
Jackson Store,9.34,1589 Kentucky / Hwy,41339,Jackson,693,606-666-4907,37.551571,-83.3603119
Hazard Supercenter,28.28,120 Daniel Boone Plz,41701,Hazard,1247,606-439-1882,37.29907,-83.213465
Paintsville Supercenter,37.39,470 No. Mayo Trail,41240,Paintsville,1233,606-789-8920,37.823253,-82.825463
Prestonsburg Store,37.89,477 Village Dr,41653,Prestonsburg,696,606-886-6681,37.655094,-82.781844
Morehead Supercenter,37.96,200 Walmart Way,40351,Morehead,1139,606-784-3262,38.201435,-83.481958
Manchester Store,38.94,240 Manchester Square Shpg Ctr,40962,Manchester,545,606-598-6123,37.1407311,-83.7729955
Mount Sterling Supercenter,39.05,499 Indian Mound Dr,40353,Mount Sterling,1140,859-497-9401,38.069083,-83.957813
Richmond Supercenter,44.51,820 Eastern Byp,40475,Richmond,719,859-624-4330,37.728608,-84.282905
Berea Supercenter,46.26,120 Jill Dr,40403,Berea,1190,859-986-2324,37.565357,-84.312562
Winchester Supercenter,46.4,1859 Bypass Rd,40391,Winchester,702,859-744-5070,37.987629,-84.211027
Bowling Green Supercenter,12.11,1201 Morgantown Rd,42101,Bowling Green,5236,270-780-9996,36.986766,-86.484034
Bowling Green Supercenter,13.32,150 Walton Ave,42104,Bowling Green,299,270-781-7903,36.948807,-86.433446
Russellville Supercenter,14.43,120 Sam Walton Dr,42276,Russellville,736,270-726-2880,36.84596,-86.916529
Glasgow Supercenter,40.99,2345 Happy Valley Rd,42141,Glasgow,711,270-678-1003,37.020959,-85.937747
Clarksville Neighborhood Market,45.56,408 Tiny Town Road,37042,Clarksville,4591,931-771-0009,36.6346024,-87.4226145
Oak Grove Supercenter,45.65,14800 Fort Campbell Blvd,42262,Oak Grove,3362,270-640-4744,36.668028,-87.440031
Clarksville Supercenter,46.63,1680 Fort Campbell Blvd,37042,Clarksville,1075,931-645-8439,36.580158,-87.412899
Clarksville Neighborhood Market,46.83,216 Dover Road,37042,Clarksville,4589,931-436-9581,36.5492805,-87.3963541
Leitchfield Supercenter,46.97,1801 Elizabethtown Rd,42754,Leitchfield,445,270-259-5622,37.484701,-86.265657
Beaver Dam Supercenter,33.75,1701 N Main St,42320,Beaver Dam,333,270-274-9608,37.429567,-86.880124
Hardinsburg Store,43.92,1002 Old Us 60 E,40143,Hardinsburg,760,270-756-6012,37.7679224,-86.4434498
Princeton Supercenter,25.75,1500 Us Highway 62 W,42445,Princeton,204,270-365-7692,37.11071,-87.918332
Central City Supercenter,39.67,1725 West Everely Br,42330,Central City,294,270-754-1533,37.271457,-87.144458
Hopkinsville Neighborhood Market,45.73,3106 Canton Street,42240,Hopkinsville,5059,270-962-4121,36.859343,-87.515454
Hopkinsville Supercenter,48.58,300 Clinic Dr,42240,Hopkinsville,653,270-886-1900,36.83001,-87.46925
Lancaster Supercenter,10.39,2687 N Memorial Dr,43130,Lancaster,3792,740-687-0323,39.740608,-82.642731
Logan Supercenter,15.44,12910 State Route 664 S,43138,Logan,3282,740-380-1472,39.538335,-82.43698
Heath Supercenter,18.44,911 Hebron Rd,43056,Heath,1594,740-522-5841,40.028409,-82.45211
Canal Winchester Supercenter,20.87,6674 Winchester Blvd,43110,Canal Winchester,5184,614-833-3930,39.852214,-82.824082
Reynoldsburg Supercenter,21.64,2793 Taylor Road Ext,43068,Reynoldsburg,2726,614-367-1015,39.939048,-82.785025
Newark Supercenter,22.42,1315 N 21st St,43055,Newark,3580,740-364-9090,40.085707,-82.430723
Zanesville Supercenter,23.44,2850 Maysville Pike,43701,Zanesville,3581,740-452-3282,39.891437,-82.040887
Whitehall Supercenter,27.37,3657 E Main St,43213,Whitehall,3447,614-239-7509,39.95358,-82.90027
Zanesville Supercenter,27.59,2850 Maple Ave,43701,Zanesville,2209,740-455-9001,39.977484,-82.011398
Circleville Supercenter,29.31,1470 S Court St,43113,Circleville,1427,740-477-3678,39.582107,-82.948279
Columbus Store,30.61,3579 S High St,43207,Columbus,2666,614-409-0683,39.88936,-83.001311
Columbus Supercenter,32.12,3900 Morse Rd,43219,Columbus,2098,614-476-2070,40.06045,-82.913153
Grove City Supercenter,32.47,1693 Stringtown Rd,43123,Grove City,5466,614-539-8560,39.87524,-83.042617
Westerville Supercenter,34.89,50 E Schrock Rd,43081,Westerville,5857,614-948-4402,40.11134,-82.924041
Athens Supercenter,35.78,929 E State St,45701,Athens,3486,740-594-3398,39.3355905,-82.0670162
Columbus Supercenter,37.41,1221 Georgesville Rd,43228,Columbus,5185,614-275-9811,39.9269568,-83.1205358
Chillicothe Supercenter,39.89,85 River Trace Lane,45601,Chillicothe,2400,740-774-4800,39.347821,-82.971217
Columbus Supercenter,39.97,5200 West Pointe Plaza,43228,Columbus,2426,614-876-7850,39.983447,-83.145016
Columbus Supercenter,39.99,2700 Bethel Rd,43220,Columbus,3812,614-326-0083,40.067134,-83.0899235
Lewis Center Supercenter,40.97,8659 Columbus Pike,43035,Lewis Center,2725,740-657-1341,40.16509,-83.015842
Dublin Supercenter,42.05,7730 Sawmill Road,43016,Dublin,2774,614-943-6503,40.123497,-83.087084
Dublin Supercenter,42.4,5900 Britton Pkwy,43016,Dublin,2471,614-717-9660,40.073985,-83.137543
Mount Vernon Supercenter,44.45,1575 Coshocton Ave,43050,Mount Vernon,2149,740-392-3800,40.40481,-82.441578
Delaware Store,48.03,1760 Columbus Pike,43015,Delaware,1990,740-363-9931,40.265977,-83.073579
Oregon Supercenter,4.88,3721 Navarre Ave,43616,Oregon,5029,419-698-2034,41.639628,-83.459494
Perrysburg Supercenter,12.54,10392 Fremont Pike,43551,Perrysburg,4479,419-874-0291,41.550296,-83.593346
Toledo Supercenter,12.62,2925 Glendale Ave,43614,Toledo,5028,419-380-0994,41.60974,-83.612969
Toledo Supercenter,16.54,5821 W Central Ave,43615,Toledo,5030,419-536-9105,41.674558,-83.680654
Holland Supercenter,17.07,1355 S Mccord Rd,43528,Holland,3445,419-867-0155,41.6165048,-83.6993419
Fremont Supercenter,21.25,2052 N State Route 53,43420,Fremont,1429,419-334-3190,41.374632,-83.119987
Bowling Green Supercenter,23.48,131 W Gypsy Lane Rd,43402,Bowling Green,1913,419-352-3776,41.354048,-83.652427
Port Clinton Supercenter,27.03,2826 East Harbor Rd,43452,Port Clinton,1445,419-732-3369,41.5200492,-82.8632437
Tiffin Supercenter,35.87,2801 W State Route 18,44883,Tiffin,1622,419-448-4402,41.112105,-83.221498
Wauseon Supercenter,39.75,485 Airport Hwy,43567,Wauseon,2350,419-337-8900,41.575669,-84.136145
Sandusky Supercenter,39.78,5500 Milan Rd Ste 200,44870,Sandusky,1628,419-627-8778,41.404655,-82.655528
Findlay Supercenter,40.54,2500 Tiffin Ave,45840,Findlay,1718,419-425-1300,41.057471,-83.594348
Findlay Supercenter,42.0,1161 Trenton Ave,45840,Findlay,3840,419-425-2186,41.055741,-83.672623
Napoleon Supercenter,42.34,1815 Scott St,43545,Napoleon,1416,419-599-1973,41.404038,-84.135082
Norwalk Supercenter,46.12,340 Westwind Dr,44857,Norwalk,1986,419-663-2212,41.261711,-82.617059
Stow Supercenter,6.05,3520 Hudson Dr,44224,Stow,2323,330-923-8232,41.1658118,-81.4800058
Fairlawn Store,6.94,3750 W Market St,44333,Fairlawn,1895,330-668-1129,41.134599,-81.632037
Wadsworth Supercenter,11.0,222 Smokerise Dr,44281,Wadsworth,2966,330-336-5170,41.052608,-81.724969
Streetsboro Supercenter,14.25,905 Singletary Dr,44241,Streetsboro,2313,330-626-9990,41.25258,-81.362039
Macedonia Supercenter,15.69,8160 Macedonia Commons Blvd,44056,Macedonia,1927,330-468-0200,41.309977,-81.519342
Medina Supercenter,18.6,4141 Pearl Rd,44256,Medina,1894,330-723-1122,41.162035,-81.859196
Bainbridge Supercenter,19.62,7235 Market Place Dr,44202,Bainbridge,3250,330-562-0000,41.350167,-81.389802
Parma Supercenter,23.81,8303 W Ridgewood Dr,44129,Parma,5082,440-884-5641,41.382354,-81.744403
Strongsville Supercenter,24.03,8585 Pearl Rd,44136,Strongsville,2266,440-826-0004,41.34617,-81.819706
Cleveland Supercenter,26.36,10000 Brookpark Rd,44130,Cleveland,2073,216-741-7340,41.420513,-81.754117
Wooster Supercenter,27.45,3883 Burbank Rd,44691,Wooster,1812,330-345-8955,40.847635,-81.94154
Cleveland Supercenter,27.7,3400 Steelyard Dr,44109,Cleveland,4285,216-661-2406,41.461581,-81.692713
South Euclid Supercenter,29.45,1868 Warrensville Center Rd,44121,South Euclid,2362,216-382-1657,41.508862,-81.540276
North Olmsted Supercenter,30.39,24801 Brookpark Rd,44070,North Olmsted,2316,440-979-9234,41.417864,-81.896852
Mayfield Heights Store,30.39,6594 Mayfield Rd,44124,Mayfield Heights,5083,440-446-0668,41.518852,-81.440566
Elyria Supercenter,34.05,1000 Chestnut Commons Dr,44035,Elyria,4255,440-365-0135,41.350947,-82.067295
Middlefield Supercenter,34.32,15050 S Springdale Ave,44062,Middlefield,5387,440-632-0383,41.458739,-81.085431
Avon Supercenter,37.03,35901 Chester Rd,44011,Avon,5066,440-937-4750,41.466259,-82.015964
Avon Gas Station,37.23,35901 Chester Road,44011,Avon,3335,440-937-1034,41.466619,-82.021046
Chardon Supercenter,37.91,223 Meadowlands Dr,44024,Chardon,3293,440-286-2250,41.586203,-81.226511
Eastlake Supercenter,38.71,33752 Vine St,44095,Eastlake,1863,440-269-8827,41.64066,-81.44688
Oberlin Supercenter,38.86,46440 Us Route 20,44074,Oberlin,5309,440-774-6720,41.266577,-82.22378
Cortland Supercenter,40.97,2016 Millennium Blvd,44410,Cortland,2197,330-372-1772,41.274268,-80.771923
Ashland Supercenter,42.17,1996 E Main St,44805,Ashland,1448,419-281-9537,40.862191,-82.271284
Mentor Store,42.59,9303 Mentor Ave,44060,Mentor,1857,440-974-3300,41.678819,-81.307646
Lorain Supercenter,43.15,4380 Leavitt Rd,44053,Lorain,1839,440-324-4104,41.430204,-82.208011
